cpu_avg_user,cpu_avg_sys,cpu_avg_busy,cpu_avg_wait,cpu_avg_idle,cpu_avg_waste,cpu_max_user,cpu_max_sys,cpu_max_busy,cpu_max_wait,cpu_max_idle,cpu_max_waste,cpu_frac_busy,io_iget,io_bread,io_bwrite,io_lread,io_lwrite,io_phread,io_phwrite,io_wcancel,io_dirblk,disk_avg_active,disk_max_active,disk_frac_active,disk_avg_read,disk_avg_write,disk_avg_total,disk_max_read,disk_max_write,disk_max_total,disk_frac_busy,net_avg_read,net_avg_write,net_avg_total,net_max_read,net_max_write,net_max_total,mem_swap,mem_fault,mem_tlbflush,syscall_total,class
0.00225,0.01191,0.01416,0.0002917,0.9802,0.9805,0.004167,0.02267,0.0255,0.0003333,0.994,0.9942,0,3209,6042,20650,18520,0,0,750.9,3.667,0.0007361,0.0085,0,0.002778,0.05972,0.0625,0.03333,0.7,0.7,0,15.25,2.047,17.3,91.82,8.917,94.42,0,9.217,0.1333,234.7,0.1833,1
0.1356,0.7041,0.8396,0.08564,0.03866,0.1243,0.1519,0.7344,0.8729,0.1097,0.05042,0.1601,1,766000,586800,4503000,2429000,0,214500,252000,547.6,0.1013,0.3563,0,3.972,3.576,7.549,15.93,12.82,28.75,0,23.11,10.01,33.12,101.7,101.7,203.3,0,612.1,0.1333,2637,10.1,0
0.01427,0.1568,0.171,0.341,0.4641,0.8052,0.03715,0.4531,0.4856,0.3998,0.5602,0.9591,0,204000,376300,1332000,5931000,0,0,30360,34.18,0.06838,0.327,0,2.239,3.288,5.526,11.23,17.25,28.48,0,30.69,8.676,39.37,193.2,40.45,199.6,0,56.87,0.1333,1732,1.6,0
0.05106,0.0896,0.1407,0.6015,0.206,0.8076,0.2536,0.165,0.3219,0.7015,0.2761,0.9776,0,342300,153900,3699000,357700,0,18040,836.3,366.1,0.07593,0.4557,0,4.793,1.467,6.26,28.75,8.633,37.38,0,24.53,2.857,27.38,191.6,18.82,195,0,10.13,0.1333,855,0.2167,0
0.05781,0.05919,0.117,0.4978,0.3361,0.8339,0.1367,0.08447,0.1976,0.5846,0.3971,0.9759,0,229800,378800,1097000,952500,0,37680,750.9,62.63,0.08103,0.4485,0,3.519,3.364,6.883,21.05,19.35,39.6,0,21.92,6.231,28.15,110,29.25,114.5,0,9.217,0.1333,606.1,0.1833,1
0.005833,0.03806,0.04389,0.4317,0.5108,0.9425,0.01183,0.07615,0.08582,0.4502,0.5343,0.9845,0,160500,465600,653000,1296000,0,0,955.7,20.73,0.07351,0.3962,0,2.229,3.835,6.064,12.8,21.88,34.4,0,16.24,3.95,20.19,93.37,21.77,102.3,0,22.68,0.1333,375.6,0.7333,1
0.008013,0.1153,0.1234,0.2973,0.5544,0.8517,0.012,0.1531,0.1645,0.324,0.6102,0.9342,0,144300,360300,759900,822100,0,0,955.7,66.48,0.05658,0.2946,0,1.694,2.917,4.611,9.333,17.17,26.5,0,41.42,20.25,61.67,177,130.8,217.2,0,246,0.1333,1104,8.933,0
0.005437,0.06766,0.0731,0.6077,0.2981,0.9058,0.01333,0.1733,0.1764,0.6451,0.3349,0.9801,0,159100,786800,1980000,1432000,0,0,750.9,45.77,0.1135,0.6901,0.1667,1.867,7.953,9.819,11.52,49.65,61.17,0.1667,17.88,4.096,21.98,95.83,20.82,99.93,0,9.217,0.1333,356.9,0.1833,1
0.004919,0.03406,0.03898,0.3994,0.5512,0.9505,0.009667,0.0588,0.06463,0.4131,0.5672,0.9768,0,138800,402000,567500,1104000,0,0,955.7,18.13,0.0675,0.3771,0,2.238,3.389,5.626,13.52,19.63,33.15,0,10.64,3.306,13.95,39.63,14.53,54.17,0,20.38,0.1333,377.1,0.7167,1
0.004335,0.01417,0.0185,2.08E-05,0.9784,0.9784,0.009167,0.03017,0.03933,0.0001667,0.992,0.992,0,3004,10050,81660,70420,0,0,10790,4.367,0.001208,0.0145,0,0,0.09861,0.09861,0,1.183,1.183,0,9.179,2.765,11.94,23.57,12.47,28.25,0,14.13,0.1333,265.9,0.2167,1
0.003,0.02152,0.02452,0.002479,0.9593,0.9617,0.004833,0.0475,0.05233,0.003,0.9892,0.9922,0,4164,13160,52190,50110,0,0,955.7,8.483,0.001679,0.02015,0,0.0125,0.1222,0.1347,0.15,1.467,1.617,0,30.17,4.472,34.64,174.4,34.65,175.5,0,20.38,0.1333,396.2,0.7167,1
0.08768,0.5033,0.591,0.3544,0.01033,0.3647,0.1088,0.5379,0.6437,0.4373,0.0163,0.4536,0,975300,1306000,4182000,4186000,0,22340,210800,461.9,0.1624,0.6269,0.1667,6.147,4.767,10.91,30.02,16.7,46.72,0.1667,23.45,3.906,27.35,153.1,26.9,155.6,0,503.8,0.1333,2269,8.567,0
0.005331,0.03605,0.04139,0.2721,0.6748,0.9469,0.01165,0.05547,0.06712,0.2868,0.6848,0.969,0,100000,339500,453400,870700,0,0,750.9,17.37,0.05378,0.2958,0,1.442,3.078,4.519,8.633,18.03,26.37,0,13.96,7.431,21.39,43.68,39,82.68,0,10.05,0.1333,481.3,0.2833,1
0.003581,0.02189,0.02547,0.002125,0.9593,0.9614,0.01382,0.07965,0.09347,0.0025,0.9937,0.9955,0,3703,10150,43570,25190,0,0,750.9,5.433,0.001111,0.0115,0,0.01806,0.08889,0.1069,0.2,1.067,1.083,0,32.81,5.15,37.96,188.7,38.23,189.7,0,9.283,0.1333,406.8,0.1833,1
0.001794,0.0119,0.01369,0.001896,0.9804,0.9823,0.003833,0.02983,0.03317,0.002167,0.9941,0.9958,0,3499,10840,25290,39010,0,0,819.2,4.083,0.001083,0.013,0,0.01111,0.08333,0.09444,0.1333,1,1.133,0,11.38,2.474,13.85,39.53,8.55,45.27,0,10.13,0.1333,238.4,0.2167,1
0.03304,0.07947,0.1125,0.1329,0.732,0.865,0.06378,0.1611,0.2199,0.1411,0.8435,0.9846,0,322900,346200,1418000,2416000,0,0,68560,147.1,0.02557,0.1377,0,0.9861,0.8778,1.864,4.733,4.717,9.45,0,43.44,7.917,51.36,249.2,37.95,250.9,0,151.5,0.1333,1165,2.133,1
0.03273,0.09813,0.1309,0.3693,0.4686,0.8379,0.08293,0.1617,0.2058,0.4227,0.5422,0.9646,0,350100,702300,1221000,1571000,0,0,819.2,48.15,0.083,0.3554,0,2.275,4.382,6.657,13,23.27,29.18,0,51.02,25.99,77.01,193.7,129,235.1,0,19.6,0.1333,533.8,0.1833,0
0.00625,0.04745,0.0537,0.3,0.5426,0.8426,0.0125,0.09302,0.1053,0.3487,0.625,0.9737,0,139000,355600,526800,973200,0,0,4198,21.47,0.06233,0.3222,0,2.018,3.039,5.057,11.07,16.8,27.87,0,502,3.969,506,5011,20.48,5012,0.1667,21.35,0.1333,341.1,0.5167,1
0.005588,0.03753,0.04311,0.4898,0.453,0.9428,0.01052,0.06518,0.0757,0.5055,0.4706,0.9761,0,170100,449900,671200,1233000,0,0,750.9,17.68,0.07892,0.4265,0,2.556,4.013,6.568,14.98,22.52,37.32,0,16.64,3.964,20.6,94.42,20.3,102.2,0,13.77,0.1333,366.3,0.2167,1
0.004227,0.01533,0.01956,0.003646,0.9731,0.9767,0.01315,0.03383,0.04698,0.004,0.9925,0.9962,0,5666,12310,86480,77160,0,0,10790,5.567,0.001387,0.01665,0,0.01944,0.09306,0.1125,0.2333,1.117,1.35,0,10.76,3.071,13.83,34.65,12.72,47.37,0,21.2,0.1333,239.7,0.4667,1
0.1469,0.4263,0.5732,0.2431,0.07223,0.3154,0.2271,0.5396,0.7277,0.3556,0.09485,0.4504,0.125,4055000,309400,5422000,4419000,0,226800,67790,270,0.1428,0.6439,0.08333,7.899,2.479,10.38,46.1,11.13,46.35,0.08333,211,13.68,224.6,708.8,107.1,728.9,0.3333,399.9,0.1333,2729,3.55,0
0.05348,0.06962,0.1231,0.6498,0.1746,0.8244,0.1351,0.1088,0.2076,0.7349,0.2017,0.9198,0,365600,329100,1798000,878300,0,23480,887.5,103.4,0.0985,0.5495,0.1667,5.393,2.901,8.294,31.83,16.23,48.07,0.1667,21.04,4.172,25.22,129.2,24.02,133.4,0,11.78,0.1333,557.7,0.2667,0
0.07531,0.2548,0.3301,0.6095,0.02392,0.6334,0.1265,0.2951,0.4216,0.7393,0.03132,0.7706,0,825400,1355000,3973000,3135000,0,33300,179700,376.3,0.1746,0.7133,0.1667,7.308,5.233,12.54,36.67,20.18,56.85,0.1667,28.56,5.524,34.09,190.4,40.5,194,0,318.9,0.1333,1807,5.4,0
0.003375,0.0569,0.06028,0.4068,0.5136,0.9205,0.006667,0.2494,0.2519,0.4273,0.5652,0.9924,0,85270,665700,2080000,897800,0,0,750.9,58.33,0.09388,0.5479,0.1667,1.122,7.85,8.972,7.117,46.93,52.97,0.1667,16.13,2.639,18.76,94.28,8.883,99.47,0,9.283,0.1333,305.3,0.1833,1
0.004583,0.03114,0.03572,0.408,0.5455,0.9534,0.01333,0.06635,0.07968,0.4212,0.5648,0.9859,0,143700,402900,547200,1141000,0,0,750.9,14.77,0.06783,0.3784,0,2.221,3.386,5.607,13.67,20.12,33.78,0,13.07,3.064,16.14,43.8,15.02,56.02,0,9.233,0.1333,326.6,0.1833,1
0.05339,0.07212,0.1255,0.3146,0.5355,0.8501,0.2525,0.1148,0.3673,0.3602,0.6088,0.969,0,235800,730900,1109000,4131000,0,0,1843,49.27,0.07508,0.3162,0,1.815,4.246,6.061,10.6,21.12,27.13,0,34.55,11.14,45.69,192.9,61.92,198.1,0,19.07,1.867,537.5,0.1833,1
0.007308,0.03633,0.04364,0.3984,0.5467,0.9452,0.01882,0.08848,0.1073,0.4172,0.5715,0.9887,0,155600,507100,626900,1255000,0,0,750.9,17.27,0.07121,0.3885,0,2.181,3.7,5.881,12.95,21.28,33.82,0,13.12,4.862,17.98,58.93,28.2,87.13,0,11.73,0.1333,374.4,0.2,1
0.05247,0.05056,0.103,0.4625,0.3874,0.8499,0.3334,0.1041,0.3913,0.5294,0.448,0.9773,0,195300,363800,970600,881600,0,13090,819.2,50.07,0.07547,0.4096,0,3.815,3.233,7.049,22.58,18.55,40.72,0.08333,21.88,3.817,25.7,131.2,16.3,135.3,0,10.82,0.1333,479,0.2333,1
0.003458,0.02104,0.0245,0,0.9648,0.9648,0.006833,0.04637,0.0527,0,0.9936,0.9936,0,3004,8550,38430,23330,0,0,750.9,5.9,0.0008486,0.01018,0,0,0.07639,0.07639,0,0.9167,0.9167,0,29.27,5.567,34.83,166.1,36.72,167.4,0,10.13,0.1333,461.1,0.25,1
0.002,0.01239,0.01439,0.0005,0.9813,0.9818,0.005667,0.02483,0.02783,0.0006667,0.9927,0.9933,0,3209,9813,27940,25120,0,0,750.9,4.067,0.0009458,0.01135,0,0.002778,0.08333,0.08611,0.03333,1,1.033,0,10.67,2.576,13.24,34.4,12.68,47.08,0,9.317,0.1333,226.3,0.1833,1
0.00321,0.01905,0.02226,0.009017,0.9649,0.9739,0.00585,0.04702,0.05287,0.00935,0.9863,0.9952,0,20750,19060,33520,317800,0,0,750.9,3.9,0.001986,0.02383,0,0.03333,0.09861,0.1319,0.4,1.183,1.583,0,10.69,3.951,14.64,45.1,20.1,65.2,0,9.217,0.1333,357.9,0.1833,1
0.005292,0.03877,0.04406,0.3318,0.6116,0.9433,0.011,0.07352,0.08452,0.3403,0.6387,0.9789,0,142800,419200,547700,1243000,0,0,955.7,17.17,0.06068,0.3135,0,1.64,3.243,4.883,9.233,17.85,26.67,0,19.07,3.965,23.04,105.9,17.03,113.1,0,20.42,0.1333,411.9,0.7167,1
0.1594,0.5444,0.7037,0.244,0.0136,0.2576,0.1737,0.5858,0.7387,0.2905,0.01817,0.3067,0.625,789900,847500,3356000,2737000,0,24680,109200,626.5,0.1473,0.5834,0.1667,6.103,4.061,10.16,30.83,12.28,43.12,0.1667,17.96,3.797,21.76,100.3,26.58,103.4,0,653.9,0.1333,2405,5.9,0
0.0539,0.06326,0.1172,0.5651,0.2668,0.8318,0.2031,0.1406,0.2481,0.6544,0.3222,0.9767,0,280600,376400,1505000,1009000,0,19130,750.9,87.9,0.088,0.5019,0.08333,4.296,3.074,7.369,26,17.3,43.3,0.1667,21.44,3.846,25.28,131.3,20.78,135.3,0,9.283,0.1333,534.3,0.1833,0
0.002708,0.0182,0.02091,0.01577,7.232,7.247,0.006833,0.04015,0.04598,0.01698,51.17,51.19,0,18550,13880,63780,49320,0,0,955.7,8.383,0.002679,0.02798,0,0.1181,0.1125,0.2306,0.9,1.317,2.217,0,16.88,3.147,20.02,91.35,12.83,100,0,20.38,0.1333,332.1,0.7167,1
0.001542,0.01069,0.01223,0,0.9849,0.9849,0.004833,0.02902,0.03068,0,0.9967,0.9967,0,3004,6793,22460,19510,0,0,750.9,3.7,0.0007792,0.00935,0,0,0.06528,0.06528,0,0.7833,0.7833,0,9.872,2.151,12.02,36.48,8.1,37.1,0,9.217,0.1333,209.6,0.1833,1
0.002,0.01273,0.01473,0.003308,0.9764,0.9797,0.005,0.02817,0.0325,0.003517,0.9949,0.9984,0,4113,8823,26110,22240,0,0,750.9,3.683,0.00121,0.01068,0,0.02639,0.08056,0.1069,0.15,0.9167,0.9333,0,15.16,2.3,17.46,88.57,8.967,96.33,0,9.233,0.1333,231.9,0.1833,1
0.002981,0.02152,0.0245,0.01129,0.9543,0.9656,0.008017,0.07133,0.07935,0.01232,0.9859,0.9972,0,24270,13020,74510,51970,0,0,750.9,6.167,0.002389,0.01417,0,0.1069,0.1153,0.2222,0.4333,0.9833,1.117,0,31.1,5.749,36.85,177.8,35.32,179,0,9.467,0.1333,411.6,0.2,1
0.00225,0.01352,0.01577,0.00525,8853,8853,0.0045,0.02417,0.02767,0.005833,70820,70820,0,9301,9762,31130,28690,0,0,750.9,4.333,0.001485,0.01782,0,0.02778,0.09583,0.1236,0.3333,1.15,1.483,0,17.43,2.354,19.78,111.6,10.38,115,0,11.15,0.1333,252.5,0.2167,1
0.05511,0.07175,0.1269,0.695,0.1259,0.821,0.2221,0.1588,0.2892,0.8118,0.165,0.9766,0,393400,332100,1828000,1010000,0,20190,750.9,105.3,0.1067,0.5895,0.1667,5.765,3.054,8.819,34.92,17.12,50.4,0.1667,23.58,6.743,30.32,173.5,47.22,176.6,0,11.15,0.1333,520.6,0.2167,0
0.004206,0.01356,0.01777,0.001312,0.9779,0.9792,0.02048,0.03415,0.05463,0.001667,0.9954,0.9971,0,5803,8909,44250,66990,0,0,10790,4.167,0.001068,0.01282,0,0.005556,0.08333,0.08889,0.06667,1,1.067,0,8.707,2.924,11.63,30.25,9.8,37.88,0,11.75,0.1333,229.7,0.2,1
0.01125,0.3447,0.3559,0.394,0.1667,0.5606,0.01617,0.4548,0.4649,0.5096,0.2185,0.7281,0,145000,692600,2257000,1291000,0,922800,750.9,63.7,0.1093,0.5329,0.08333,1.519,7.729,9.249,8.333,39.1,47.27,0.1667,85.83,26.77,112.6,643.6,187.1,716.6,0.08333,10.2,0.1333,2048,0.6333,0
0.00529,0.03062,0.03591,0.4073,0.5475,0.9548,0.01715,0.08415,0.1013,0.4224,0.5672,0.9893,0,148400,409700,561500,1104000,0,0,750.9,14.33,0.06688,0.3713,0,2.133,3.425,5.558,12.58,19.97,32.52,0,9.306,3.403,12.71,38.55,14.95,53.5,0,11.55,0.1333,324.1,0.2,1
0.04146,0.04877,0.09023,0.5285,0.3189,0.8474,0.08812,0.07805,0.1448,0.5974,0.3776,0.975,0,568900,633000,825500,1030000,0,16730,955.7,46,0.09531,0.4431,0,3.058,4.722,7.781,13.87,26.07,39.93,0,77.44,3.536,80.98,784.4,18.25,788,0.08333,20.4,0.1333,476.1,0.7167,1
0.1087,0.2684,0.3771,0.5234,0.07336,0.5968,0.2679,0.4244,0.5201,0.6275,0.09463,0.7221,0,2050000,603900,4114000,9557000,0,0,211800,203,0.1399,0.6388,0.08333,4.862,3.676,8.539,25.67,17.3,30.47,0,16.33,2.562,18.89,93.6,11.18,96.92,0,271.1,0.1333,2136,5.717,0
0.00619,0.03177,0.03796,0.3139,0.638,0.9518,0.011,0.05133,0.06233,0.3287,0.6645,0.9932,0,120300,328800,470700,815200,0,0,750.9,12.88,0.05493,0.3034,0,1.657,2.772,4.429,9.85,16.13,25.98,0,15.92,3.833,19.76,62.52,13.88,73.63,0,16.13,0.1333,380.2,0.2333,1
0.05901,0.06928,0.1283,0.6334,0.1849,0.8182,0.1618,0.1141,0.2458,0.7296,0.22,0.9496,0,375100,366200,1104000,809000,0,63880,819.2,124.7,0.1015,0.5823,0.1667,4.726,3.408,8.135,28.13,20.35,48.48,0.1667,30.31,5.901,36.21,214.1,44.67,219.6,0,10.12,0.1333,653.4,0.2167,0
0.1567,0.3392,0.4958,0.1136,0.06673,0.1804,0.2914,0.5556,0.7725,0.1966,0.1139,0.3104,0.25,222900,351000,1683000,3619000,0,16950,84940,245.7,0.07018,0.3026,0,2.811,2.475,5.286,14.33,10.9,24.08,0,751.3,3.126,754.4,2801,19.02,2806,0.3333,274,0.1333,1337,2.583,0
0.004625,0.03012,0.03475,0.2906,0.6666,0.9572,0.0165,0.09217,0.1087,0.304,0.6877,0.9887,0,111800,349400,404700,1005000,0,0,750.9,13.23,0.05294,0.2852,0,1.493,2.819,4.312,9.1,15.57,24.67,0,9.374,3.41,12.78,38.6,14.47,53.07,0,16.07,0.1333,353.7,0.3833,1
0.04616,0.3627,0.4088,0.4727,0.03957,0.5123,0.09058,0.5764,0.6089,0.5406,0.05393,0.5921,0,452200,420400,7350000,835800,0,128200,819.2,515.5,0.1271,0.5947,0.1667,7.642,2.658,10.3,35.95,10.73,46.68,0.1667,27.86,8.55,36.41,108.4,56.23,112.5,0,11.68,0.1333,2209,0.8167,0
0.008121,0.03722,0.04534,0.1299,0.8061,0.9359,0.02598,0.09783,0.1238,0.1416,0.8479,0.9895,0,42670,219200,373000,424700,0,0,20870,10.73,0.03221,0.1689,0,0.7889,1.917,2.706,4.55,10.38,14.93,0,34.32,8.41,42.72,173.6,35.7,179.4,0,24.33,0.1333,574.2,0.5333,1
0.01519,0.06206,0.07724,0.7485,0.1516,0.9001,0.09185,0.2424,0.3342,0.808,0.1835,0.9915,0,2510000,349500,2776000,814300,0,136.5,802.1,12.97,0.1219,0.6567,0.08333,6.058,3.158,9.217,47.6,19.1,47.63,0.08333,24.58,5.017,29.6,156,36.27,162.3,0,9.233,0.1333,866,0.1833,1
0.002146,0.0108,0.01294,0.000475,0.9829,0.9834,0.0055,0.0235,0.02817,0.0005167,0.9967,0.997,0,3089,7083,22890,19590,0,0,750.9,3.733,0.0008611,0.01033,0,0.001389,0.07361,0.075,0.01667,0.8833,0.9,0,10.93,2.481,13.41,38.78,10.42,47.17,0,9.233,0.1333,211.1,0.1833,1
0.09049,0.4445,0.535,0.321,0.04903,0.37,0.1271,0.533,0.6429,0.4095,0.07032,0.4798,0,514500,509000,3708000,8120000,0,4915,175000,331.4,0.1137,0.5335,0.08333,4.403,4.06,8.463,23.5,18.43,41.93,0.08333,19.22,4.172,23.39,113.4,20.1,116.9,0,448.2,0.1333,2348,8.7,0
0.03048,0.1416,0.1721,0.3798,0.4183,0.798,0.07495,0.1864,0.2239,0.4035,0.4588,0.8523,0,306900,686100,2663000,8236000,0,0,234900,293.5,0.08925,0.3564,0,2.771,3.89,6.661,12.28,19.3,30.97,0,37.75,6.796,44.55,247.8,37.83,248.9,0,169.7,0.1333,1681,9.017,1
0.1626,0.6469,0.8095,0.09574,0.0015,0.09724,0.1992,0.7165,0.8988,0.1231,0.0025,0.1256,0.875,723900,957300,5972000,6680000,0,14750,167500,466.2,0.1606,0.6557,0.1667,6.339,4.458,10.8,29.78,17.78,47.57,0.1667,18.53,4.146,22.68,108,23.07,110.9,0,557.7,0.1333,2619,8.767,0
0.004542,0.03762,0.04217,0.3364,0.6105,0.9469,0.0115,0.06048,0.07198,0.3529,0.6329,0.9809,0,123000,355800,489700,896100,0,0,750.9,15.08,0.06069,0.3389,0,1.707,3.349,5.056,10.13,19.7,29.83,0,13.63,6.944,20.57,44.18,36.25,80.43,0,9.267,0.1333,487.6,0.2,1
0.007602,0.06051,0.06811,0.3856,0.5306,0.9163,0.02433,0.1854,0.1987,0.4131,0.5594,0.9725,0,146400,507500,920900,14480000,0,0,819.2,18.02,0.06929,0.3698,0,1.992,3.639,5.631,11.68,20.15,31.83,0,18.11,3.817,21.93,94.37,22.7,98.25,0,10.4,0.1333,873.9,0.2333,1
0.09223,8855,8855,0.2859,0.1854,0.4713,0.157,70840,70840,0.3613,0.2376,0.5989,0.125,3912000,657300,5759000,11420000,0,0,210900,307.6,0.1371,0.6181,0.08333,6.84,3.16,10,49.37,12.63,49.63,0.08333,16.79,2.803,19.59,98.87,10.43,102.8,0,456.6,0.1333,3053,5.933,0
0.05595,0.08776,0.1437,0.5286,0.2758,0.8044,0.126,0.175,0.2673,0.6151,0.3354,0.9505,0,263700,374500,1465000,12730000,0,38260,750.9,110.1,0.08745,0.4961,0,3.644,3.444,7.089,21.43,20.53,41.97,0.08333,21.59,4.996,26.59,121.6,31.32,127,0,9.4,0.1333,1060,0.2,0
0.09615,0.5214,0.6176,0.3372,0.006258,0.3435,0.1071,0.6154,0.7064,0.3931,0.009517,0.4027,0.125,968700,793300,4426000,4815000,0,21960,148100,459.9,0.1659,0.658,0.1667,7.05,4.828,11.88,32.45,16.5,48.95,0.1667,18.83,4.825,23.65,96.07,31.12,99.72,0,507.4,0.1333,2248,5.983,0
0.05201,0.05615,0.1082,0.5523,0.2924,0.8447,0.2054,0.09245,0.2571,0.6289,0.3365,0.9654,0,239800,383400,1134000,986900,0,26760,750.9,59.75,0.08787,0.5019,0.08333,3.924,3.489,7.413,23.62,20.03,43.65,0.1667,18.77,4.339,23.11,104.5,23.63,109.9,0,9.317,0.1333,490.3,0.1833,1
0.005085,0.0403,0.04538,0.3745,0.5679,0.9424,0.0105,0.06967,0.08017,0.3895,0.5851,0.9747,0,145600,368200,515700,993500,0,0,750.9,15.57,0.06681,0.368,0,2.072,3.488,5.56,12.27,20.45,32.72,0,13.45,7.108,20.56,46.13,40.2,86.33,0,9.233,0.1333,497.9,0.1833,1
0.1109,0.454,0.5649,0.2635,0.08634,0.3499,0.1634,0.569,0.6825,0.3467,0.1058,0.4525,0,541000,442200,3240000,6907000,0,37340,188700,357,0.103,0.4508,0,4.189,3.601,7.79,21.23,14.75,35.98,0,19.13,5.903,25.03,89.45,31.25,91.8,0,495.6,0.1333,2408,8.75,0
0.003896,0.01823,0.02212,0.006917,0.9666,0.9735,0.01117,0.05533,0.0665,0.007333,0.9911,0.998,0,15020,16690,30160,273400,0,0,750.9,3.6,0.001778,0.02133,0,0.02083,0.09444,0.1153,0.25,1.133,1.383,0,10.3,3.721,14.02,53.85,20.12,73.97,0,9.217,0.1333,332.1,0.1833,1
0.06947,0.3337,0.4032,0.5398,0.01754,0.5574,0.09767,0.3692,0.4427,0.6033,0.0235,0.6206,0,772200,1449000,3980000,3699000,0,30040,177900,436.3,0.1734,0.7111,0.1667,6.829,5.443,12.27,35.43,20.2,55.63,0.1667,26.23,4.403,30.63,191.7,32.45,195,0,429.4,0.1333,1956,6.683,0
0.0546,0.05787,0.1125,0.514,0.3261,0.8401,0.1398,0.091,0.1969,0.5865,0.3644,0.9508,0,241500,420300,987200,1082000,0,19660,1024,57.9,0.08587,0.4797,0,3.407,3.908,7.315,20.45,21.98,42.43,0.08333,20.61,4.292,24.91,115.1,20.23,121.1,0,21.28,0.1333,532.4,0.75,1
0.073,0.3124,0.3854,0.4888,0.09125,0.58,0.1259,0.4314,0.4836,0.6053,0.1185,0.7239,0,1074000,393900,8806000,896100,0,553200,955.7,548.2,0.1334,0.4974,0,7.751,3.693,11.44,26.2,17,43.2,0.08333,34.99,20.74,55.73,231.2,231.2,462.3,0.08333,37.73,0.1333,1503,2.533,0
0.01509,0.06996,0.08505,0.8796,0.01151,0.8911,0.054,0.1342,0.1882,0.947,0.01602,0.963,0,570200,1144000,2472000,1955000,0,28400,750.9,152.8,0.1642,0.8154,0.1667,7.029,4.253,11.28,40.85,18.83,59.68,0.1667,24.89,4.356,29.25,177.4,31.65,180.7,0,9.233,0.1333,606.6,0.1833,0
0.001646,0.01256,0.01421,0,0.9823,0.9823,0.004833,0.0285,0.03233,0,0.994,0.994,0,3004,19470,29180,33960,0,0,750.9,3.7,0.001082,0.01298,0,0,0.08194,0.08194,0,0.9833,0.9833,0,9.429,2.908,12.34,34.47,13.68,35.12,0,9.25,0.1333,227.7,0.1833,1
0.05463,0.06566,0.1203,0.557,0.2732,0.8302,0.1505,0.08102,0.2158,0.6373,0.3212,0.9584,0,234900,414300,1167000,1181000,0,27310,2048,60.05,0.08841,0.4966,0,3.878,3.779,7.657,22.68,23.05,45.38,0.1667,20.84,5.672,26.52,110,28.22,114.5,0,13.62,0.1333,590.4,0.3333,1
0.1762,0.418,0.5943,0.1435,0.2364,0.38,0.2426,0.4958,0.6628,0.1655,0.2678,0.4256,0,1878000,1217000,3290000,10320000,0,0,188200,445.8,0.08266,0.1978,0,3.354,2.642,5.996,13.75,9.283,14.77,0,16.52,2.518,19.04,95.22,9.283,98.42,0,636.7,0.1333,2714,7.533,0
0.0226,0.3554,0.378,0.3459,0.2014,0.5472,0.031,0.4007,0.4187,0.4291,0.2512,0.6802,0,302100,792100,2878000,1263000,0,1001000,819.2,83.27,0.1027,0.3475,0,0.9986,7.754,8.753,3.283,30.77,33.2,0,81.92,28.44,110.4,538.4,247.6,595.1,0.1667,25.4,0.1333,2111,0.8667,0
0.002062,0.01356,0.01562,0.005542,0.9754,0.9809,0.004667,0.03367,0.0355,0.005833,0.9885,0.9942,0,8465,13410,38840,34200,0,0,750.9,5.083,0.001638,0.01965,0,0.02639,0.1042,0.1306,0.3167,1.25,1.567,0,10.78,2.856,13.64,33.1,12.83,43.18,0,16.07,0.1333,252,0.3833,1
0.05359,0.05806,0.1116,0.4509,0.3911,0.842,0.2313,0.1073,0.2837,0.5003,0.4373,0.9252,0,187100,341700,924500,725400,0,24580,750.9,73.57,0.07396,0.4269,0,3.343,2.944,6.288,20.25,17.13,37.38,0,20.52,5.779,26.29,107.6,24.6,111.7,0,16.08,0.1333,628.6,0.3833,1
0.001708,0.01287,0.01458,0.001146,8859,8859,0.004167,0.02883,0.03267,0.001333,70820,70820,0,5325,12560,36760,26610,0,0,750.9,3.783,0.002029,0.01018,0,0.005556,0.1556,0.1611,0.06667,0.8667,0.9333,0,17.43,2.15,19.57,119.1,8.483,125.5,0,9.217,0.1333,230.9,0.1833,1
0.0563,0.07485,0.1311,0.6894,0.1266,0.816,0.1491,0.1331,0.2409,0.7949,0.1686,0.9635,0,369600,367500,1690000,909200,0,36030,750.9,104.1,0.1044,0.593,0.1667,5.567,3.144,8.711,33.42,18,51.42,0.1667,22.46,4.95,27.41,132.7,34.32,136,0,9.233,0.1333,586.5,0.1833,0
0.01359,0.07705,0.09064,0.8724,0.0108,0.8832,0.02698,0.1278,0.1467,0.961,0.01567,0.9746,0,511900,1176000,2657000,2018000,0,25120,750.9,139.9,0.163,0.7976,0.1667,6.917,4.81,11.73,40.58,21.78,61.68,0.1667,28.24,7.415,35.66,208.7,45.92,212.4,0,9.217,0.1333,592,0.1833,0
0.001671,0.01187,0.01354,0.0003083,0.981,0.9813,0.006683,0.02887,0.03072,0.0003333,0.9982,0.9986,0,3123,7014,22610,20390,0,0,768,3.817,0.0008806,0.01007,0,0.002778,0.06944,0.07222,0.01667,0.8,0.8,0,13.93,2.014,15.94,90.37,8.317,95.45,0,9.233,0.1333,218.2,0.1833,1
